Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
417, 35,1.70906e+09,0,3.43354e+08,4.67918e+06,549805,4.26952e+06,1.82444e+08,1.78475e+08,1.18702e+08
418, 35,1.78058e+09,0,3.53682e+08,4.17154e+06,488405,3.70731e+06,1.55634e+08,1.57143e+08,1.01009e+08
419, 35,1.82215e+09,0,3.62707e+08,3.78828e+06,435077,3.28766e+06,1.36832e+08,1.3977e+08,8.80913e+07
420, 35,1.80728e+09,0,3.6049e+08,3.44417e+06,387244,2.95261e+06,1.22142e+08,1.25089e+08,7.75018e+07
421, 36,1.72928e+09,0,3.5532e+08,3.12102e+06,348028,2.66427e+06,1.10059e+08,1.12434e+08,6.89182e+07
422, 36,1.62402e+09,0,3.40781e+08,2.80995e+06,316408,2.39587e+06,9.89977e+07,1.01479e+08,6.14747e+07
423, 36,1.56273e+09,0,3.2328e+08,2.50089e+06,292833,2.14101e+06,8.99886e+07,9.23108e+07,5.53727e+07
424, 36,1.59928e+09,0,3.17573e+08,2.18742e+06,272422,1.89193e+06,8.30408e+07,8.46187e+07,5.04641e+07
425, 36,1.5966e+09,0,3.08785e+08,2.34074e+06,281476,2.11834e+06,8.91984e+07,9.0119e+07,5.4666e+07
426, 36,1.67257e+09,0,3.07339e+08,3.39981e+06,361780,2.86481e+06,1.1892e+08,1.07629e+08,6.95353e+07
427, 36,1.72892e+09,0,3.08358e+08,3.73178e+06,471328,3.45046e+06,1.36921e+08,1.19655e+08,8.05307e+07
428, 36,1.78744e+09,0,3.19408e+08,4.43959e+06,641443,4.00976e+06,1.58035e+08,1.40695e+08,9.43033e+07
429, 36,1.80959e+09,0,3.31043e+08,5.31987e+06,786275,4.82084e+06,1.83397e+08,1.70297e+08,1.12692e+08
430, 36,1.87522e+09,0,3.45098e+08,4.9184e+06,730490,4.34381e+06,1.57779e+08,1.5151e+08,9.72859e+07
431, 36,1.91019e+09,0,3.54242e+08,4.53387e+06,690744,3.94314e+06,1.38377e+08,1.35327e+08,8.5798e+07
432, 36,1.88156e+09,0,3.55471e+08,4.18249e+06,654641,3.58093e+06,1.23579e+08,1.22034e+08,7.65514e+07
433, 37,1.75759e+09,0,3.53367e+08,3.84817e+06,620820,3.24041e+06,1.11152e+08,1.10504e+08,6.88009e+07
434, 37,1.60262e+09,0,3.43522e+08,3.52313e+06,587500,2.93232e+06,1.00522e+08,9.97755e+07,6.21731e+07
435, 37,1.5022e+09,0,3.26503e+08,3.19244e+06,555099,2.65204e+06,9.13697e+07,9.07735e+07,5.64888e+07
436, 37,1.50372e+09,0,3.19456e+08,2.84178e+06,523619,2.35871e+06,8.41754e+07,8.39531e+07,5.20659e+07
437, 37,1.49487e+09,0,3.09932e+08,3.15246e+06,541322,2.50356e+06,9.19341e+07,8.9554e+07,5.7285e+07
438, 37,1.55871e+09,0,3.07216e+08,4.43664e+06,698009,3.27203e+06,1.23603e+08,1.05706e+08,7.51765e+07
439, 37,1.60385e+09,0,3.10306e+08,4.97976e+06,929978,3.54331e+06,1.4472e+08,1.18179e+08,8.68941e+07
440, 37,1.67372e+09,0,3.16535e+08,5.06714e+06,1.22457e+06,3.6944e+06,1.67758e+08,1.35588e+08,1.019e+08
441, 37,1.69598e+09,0,3.26939e+08,5.25187e+06,1.75766e+06,3.75558e+06,1.94244e+08,1.64768e+08,1.20562e+08
442, 37,1.73697e+09,0,3.40424e+08,4.53225e+06,1.54639e+06,3.40901e+06,1.68362e+08,1.4739e+08,1.05563e+08
443, 37,1.76093e+09,0,3.50706e+08,4.09516e+06,1.35404e+06,3.10684e+06,1.48142e+08,1.32964e+08,9.40306e+07
444, 37,1.73799e+09,0,3.55606e+08,3.68117e+06,1.18288e+06,2.85326e+06,1.31616e+08,1.20617e+08,8.42073e+07
445, 38,1.67264e+09,0,3.49523e+08,3.33231e+06,1.02856e+06,2.62379e+06,1.18058e+08,1.09833e+08,7.59872e+07
446, 38,1.53199e+09,0,3.40076e+08,3.00252e+06,893735,2.40898e+06,1.06556e+08,1.00169e+08,6.89415e+07
447, 38,1.45905e+09,0,3.27707e+08,2.67223e+06,775085,2.20377e+06,9.66843e+07,9.12607e+07,6.293e+07
448, 38,1.47606e+09,0,3.24207e+08,2.32277e+06,669944,1.99541e+06,8.87964e+07,8.41726e+07,5.78508e+07
449, 38,1.48546e+09,0,3.24271e+08,2.75083e+06,752134,2.27569e+06,9.60666e+07,9.07857e+07,6.38952e+07
450, 38,1.56576e+09,0,3.25563e+08,3.78553e+06,475270,3.0264e+06,1.28248e+08,1.12315e+08,8.3939e+07
451, 38,1.62328e+09,0,3.33303e+08,4.05465e+06,539682,3.53008e+06,1.49319e+08,1.28766e+08,9.58836e+07
452, 38,1.67109e+09,0,3.40395e+08,4.26661e+06,849982,4.09833e+06,1.71144e+08,1.51624e+08,1.1293e+08
453, 38,1.69527e+09,0,3.49214e+08,4.75674e+06,1.10823e+06,4.71142e+06,1.93314e+08,1.84664e+08,1.33579e+08
454, 38,1.76839e+09,0,3.60733e+08,4.15947e+06,1.01508e+06,4.02587e+06,1.67042e+08,1.64974e+08,1.16341e+08
455, 38,1.81696e+09,0,3.66177e+08,3.74054e+06,905714,3.4722e+06,1.47084e+08,1.4895e+08,1.02387e+08
456, 38,1.81062e+09,0,3.67084e+08,3.34463e+06,804466,3.09358e+06,1.30875e+08,1.35192e+08,9.10918e+07
457, 39,1.73623e+09,0,3.54844e+08,2.97892e+06,710345,2.77629e+06,1.17505e+08,1.22508e+08,8.12624e+07
458, 39,1.62737e+09,0,3.32238e+08,2.6462e+06,627582,2.48967e+06,1.05969e+08,1.11084e+08,7.30567e+07
459, 39,1.55141e+09,0,3.10269e+08,2.32237e+06,553560,2.23072e+06,9.65052e+07,1.01269e+08,6.6229e+07
460, 39,1.58793e+09,0,3.0312e+08,1.99863e+06,486426,1.97677e+06,8.86341e+07,9.30147e+07,6.06264e+07
461, 39,1.5825e+09,0,2.9744e+08,2.16286e+06,550330,2.13156e+06,9.56418e+07,1.00105e+08,6.5203e+07
462, 39,1.62763e+09,0,3.02497e+08,2.99227e+06,819322,2.95316e+06,1.29043e+08,1.21287e+08,8.38111e+07
463, 39,1.67303e+09,0,3.1735e+08,3.34582e+06,750567,3.75194e+06,1.47999e+08,1.35825e+08,9.59772e+07
464, 39,1.72815e+09,0,3.32602e+08,3.91971e+06,794884,4.63455e+06,1.68951e+08,1.55656e+08,1.11952e+08
465, 39,1.74204e+09,0,3.43578e+08,4.41445e+06,1.04966e+06,4.43066e+06,1.89259e+08,1.87022e+08,1.30299e+08
466, 39,1.80005e+09,0,3.54062e+08,3.97761e+06,974797,3.86899e+06,1.61651e+08,1.66033e+08,1.11703e+08
467, 39,1.83148e+09,0,3.66977e+08,3.59927e+06,913304,3.38693e+06,1.40359e+08,1.47033e+08,9.75458e+07
468, 39,1.80393e+09,0,3.66452e+08,3.2694e+06,858493,2.99793e+06,1.23609e+08,1.31394e+08,8.61382e+07
469, 40,1.72906e+09,0,3.53752e+08,2.92e+06,805808,2.4801e+06,1.10026e+08,1.17869e+08,7.67529e+07
470, 40,1.61504e+09,0,3.38087e+08,2.63831e+06,762914,2.2183e+06,9.87249e+07,1.05957e+08,6.90488e+07
471, 40,1.52481e+09,0,3.20408e+08,2.35967e+06,720580,1.98317e+06,8.94178e+07,9.60483e+07,6.26088e+07
472, 40,1.51604e+09,0,3.15178e+08,2.06598e+06,681531,1.75396e+06,8.28097e+07,8.86875e+07,5.76167e+07
473, 40,1.50395e+09,0,3.13203e+08,2.22621e+06,841279,1.88916e+06,9.0073e+07,9.54524e+07,6.1528e+07
474, 40,1.55819e+09,0,3.16599e+08,2.98658e+06,1.00274e+06,2.53166e+06,1.17855e+08,1.15606e+08,7.86795e+07
475, 40,1.62344e+09,0,3.18776e+08,3.54719e+06,959991,3.05237e+06,1.36562e+08,1.31138e+08,8.90307e+07
476, 40,1.69396e+09,0,3.28214e+08,4.49692e+06,800589,3.68805e+06,1.57876e+08,1.50562e+08,1.01732e+08
477, 40,1.71999e+09,0,3.41614e+08,4.30708e+06,1.01215e+06,4.46355e+06,1.78696e+08,1.81889e+08,1.16709e+08
478, 40,1.779e+09,0,3.49846e+08,3.72575e+06,893543,3.97641e+06,1.51941e+08,1.60838e+08,1.01198e+08
479, 40,1.80009e+09,0,3.56916e+08,3.28814e+06,790578,3.55601e+06,1.32956e+08,1.43541e+08,8.94057e+07
480, 40,1.77725e+09,0,3.57115e+08,2.90702e+06,677524,3.19187e+06,1.17343e+08,1.28794e+08,8.00087e+07
481, 41,1.68428e+09,0,3.53639e+08,2.58086e+06,587839,2.87156e+06,1.05015e+08,1.16187e+08,7.2255e+07
482, 41,1.55954e+09,0,3.39331e+08,2.29649e+06,515033,2.57914e+06,9.45406e+07,1.05236e+08,6.56195e+07
483, 41,1.47534e+09,0,3.20634e+08,2.0228e+06,454686,2.31215e+06,8.54899e+07,9.59435e+07,6.00776e+07
484, 41,1.48663e+09,0,3.151e+08,1.74756e+06,392791,2.06757e+06,7.89922e+07,8.84589e+07,5.54208e+07
485, 41,1.46952e+09,0,3.08504e+08,2.05267e+06,403474,2.18323e+06,8.68801e+07,9.44849e+07,6.00495e+07
486, 41,1.51377e+09,0,3.1007e+08,2.86033e+06,319075,2.64276e+06,1.15416e+08,1.13551e+08,7.6988e+07
487, 41,1.56766e+09,0,3.13257e+08,3.29048e+06,406790,3.14876e+06,1.3332e+08,1.26216e+08,8.90829e+07
488, 41,1.62617e+09,0,3.26848e+08,4.08752e+06,397882,3.69862e+06,1.53362e+08,1.48156e+08,1.02829e+08
489, 41,1.64664e+09,0,3.42319e+08,5.21535e+06,605048,4.28543e+06,1.75681e+08,1.77947e+08,1.23034e+08
490, 41,1.69898e+09,0,3.57713e+08,4.69392e+06,540865,3.71849e+06,1.50187e+08,1.59616e+08,1.07234e+08
491, 41,1.72778e+09,0,3.66437e+08,4.23864e+06,495978,3.27817e+06,1.31685e+08,1.44066e+08,9.48202e+07
492, 41,1.70479e+09,0,3.67079e+08,3.85803e+06,458293,2.92721e+06,1.16792e+08,1.30505e+08,8.47812e+07
493, 42,1.64231e+09,0,3.56481e+08,3.50625e+06,425535,2.62783e+06,1.04553e+08,1.18258e+08,7.59823e+07
494, 42,1.54048e+09,0,3.38909e+08,3.15683e+06,397919,2.36813e+06,9.42504e+07,1.07326e+08,6.84753e+07
495, 42,1.4871e+09,0,3.22888e+08,2.79997e+06,373248,2.13949e+06,8.5466e+07,9.80401e+07,6.19083e+07
496, 42,1.50301e+09,0,3.17665e+08,2.42722e+06,350114,1.90893e+06,7.89051e+07,9.04973e+07,5.706e+07
497, 42,1.4987e+09,0,3.20999e+08,3.09126e+06,380746,2.02139e+06,8.65064e+07,9.71939e+07,6.09408e+07
498, 42,1.56794e+09,0,3.23388e+08,4.30298e+06,431007,2.49755e+06,1.16771e+08,1.16376e+08,7.79741e+07
499, 42,1.62951e+09,0,3.29123e+08,6.07209e+06,454710,2.50712e+06,1.36013e+08,1.27492e+08,8.95904e+07
500, 42,1.68522e+09,0,3.44623e+08,8.68037e+06,505285,2.91757e+06,1.58614e+08,1.50917e+08,1.05704e+08
501, 42,1.70144e+09,0,3.60208e+08,1.46204e+07,656081,3.5656e+06,1.7799e+08,1.82383e+08,1.23614e+08
502, 42,1.76523e+09,0,3.76548e+08,1.34044e+07,592339,3.13405e+06,1.52144e+08,1.60564e+08,1.0692e+08
503, 42,1.79322e+09,0,3.84388e+08,1.23593e+07,536073,2.75946e+06,1.33076e+08,1.4364e+08,9.39841e+07
504, 42,1.74547e+09,0,3.89372e+08,1.13504e+07,487788,2.44593e+06,1.18328e+08,1.2902e+08,8.34446e+07
505, 43,1.66367e+09,0,3.84547e+08,1.0329e+07,441647,2.18137e+06,1.06328e+08,1.16375e+08,7.48319e+07
506, 43,1.55223e+09,0,3.76163e+08,9.25445e+06,399073,1.95198e+06,9.57241e+07,1.04588e+08,6.76154e+07
507, 43,1.49268e+09,0,3.66131e+08,8.05842e+06,360339,1.74316e+06,8.67041e+07,9.45246e+07,6.15839e+07
508, 43,1.49562e+09,0,3.64154e+08,6.70889e+06,327690,1.51774e+06,7.92829e+07,8.66018e+07,5.65017e+07
509, 43,1.44459e+09,0,3.66478e+08,9.65923e+06,353834,1.62135e+06,8.57414e+07,9.22555e+07,6.2616e+07
510, 43,1.48643e+09,0,3.67252e+08,1.64661e+07,412317,2.15291e+06,1.12695e+08,1.11976e+08,8.19563e+07
511, 43,1.51669e+09,0,3.71857e+08,1.97408e+07,348674,2.41509e+06,1.29989e+08,1.25723e+08,9.42597e+07
512, 43,1.54336e+09,0,3.8275e+08,3.40902e+07,398842,2.87689e+06,1.50928e+08,1.46133e+08,1.0832e+08
513, 43,1.55063e+09,0,3.92807e+08,5.07369e+07,440475,3.43782e+06,1.70966e+08,1.75075e+08,1.24733e+08
514, 43,1.58206e+09,0,4.02884e+08,4.53894e+07,413667,3.11144e+06,1.4467e+08,1.55086e+08,1.0708e+08
515, 43,1.58191e+09,0,4.14261e+08,4.0585e+07,371659,2.85633e+06,1.26105e+08,1.38935e+08,9.40858e+07
516, 43,1.54739e+09,0,4.15414e+08,3.55965e+07,333178,2.62086e+06,1.1102e+08,1.25188e+08,8.35617e+07
517, 44,1.47885e+09,0,4.0866e+08,3.01378e+07,303601,2.40506e+06,9.87302e+07,1.13406e+08,7.48539e+07
518, 44,1.38459e+09,0,3.96931e+08,2.39623e+07,279679,2.20681e+06,8.86306e+07,1.02527e+08,6.73429e+07
519, 44,1.31892e+09,0,3.79586e+08,1.67026e+07,260478,2.00401e+06,8.01463e+07,9.30534e+07,6.09944e+07
520, 44,1.34137e+09,0,3.7257e+08,8.8904e+06,243568,1.81618e+06,7.31887e+07,8.62577e+07,5.61257e+07
521, 44,1.35062e+09,0,3.55503e+08,1.4014e+07,266648,2.24754e+06,8.15645e+07,9.28911e+07,6.1506e+07
522, 44,1.4071e+09,0,3.5046e+08,2.65992e+07,302430,3.13905e+06,1.09971e+08,1.14413e+08,7.96723e+07
523, 44,1.45416e+09,0,3.55473e+08,3.798e+07,311742,3.83535e+06,1.28381e+08,1.30764e+08,9.25228e+07
524, 44,1.51164e+09,0,3.61848e+08,4.93821e+07,337294,4.62118e+06,1.50664e+08,1.54027e+08,1.08528e+08
525, 44,1.54953e+09,0,3.67292e+08,5.81911e+07,402342,5.36854e+06,1.72144e+08,1.86465e+08,1.26251e+08
526, 44,1.61878e+09,0,3.75912e+08,5.40436e+07,355754,4.75724e+06,1.47576e+08,1.65683e+08,1.08547e+08
527, 44,1.68764e+09,0,3.84421e+08,5.04551e+07,312363,4.24827e+06,1.2978e+08,1.49354e+08,9.53308e+07
528, 44,1.69447e+09,0,3.92667e+08,4.70433e+07,276080,3.81134e+06,1.1541e+08,1.35929e+08,8.44477e+07
529, 45,1.65224e+09,0,3.83436e+08,4.36519e+07,242756,3.40262e+06,1.0304e+08,1.23522e+08,7.56474e+07
530, 45,1.59187e+09,0,3.69293e+08,4.01647e+07,220203,3.03588e+06,9.24032e+07,1.11833e+08,6.81199e+07
531, 45,1.55476e+09,0,3.5105e+08,3.63563e+07,201532,2.71187e+06,8.36476e+07,1.0177e+08,6.17837e+07
532, 45,1.58363e+09,0,3.41956e+08,3.20416e+07,185811,2.40864e+06,7.6879e+07,9.39046e+07,5.70283e+07
533, 45,1.57024e+09,0,3.45419e+08,3.8693e+07,191784,2.39749e+06,8.3781e+07,1.0151e+08,6.31218e+07
534, 45,1.60207e+09,0,3.49043e+08,3.9485e+07,285480,3.5402e+06,1.13156e+08,1.24867e+08,8.22602e+07
535, 45,1.6569e+09,0,3.5261e+08,4.08767e+07,378405,3.09362e+06,1.32697e+08,1.39456e+08,9.61184e+07
536, 45,1.6937e+09,0,3.61145e+08,3.67571e+07,536654,3.39661e+06,1.56114e+08,1.59072e+08,1.1237e+08
537, 45,1.70661e+09,0,3.70062e+08,4.77659e+07,855548,3.88283e+06,1.83183e+08,1.86402e+08,1.29364e+08
538, 45,1.7331e+09,0,3.89215e+08,4.17704e+07,769409,3.50229e+06,1.57912e+08,1.64523e+08,1.11943e+08
539, 45,1.75754e+09,0,3.96585e+08,3.59717e+07,685517,3.16538e+06,1.38555e+08,1.46841e+08,9.86861e+07
540, 45,1.70255e+09,0,4.12069e+08,2.94922e+07,613362,2.85557e+06,1.23323e+08,1.31458e+08,8.80508e+07
541, 46,1.60215e+09,0,4.03784e+08,2.21675e+07,549200,2.5603e+06,1.10473e+08,1.18326e+08,7.93932e+07
542, 46,1.46774e+09,0,3.83866e+08,1.43047e+07,492227,2.30048e+06,9.80913e+07,1.06917e+08,7.21404e+07
543, 46,1.37916e+09,0,3.60213e+08,6.93992e+06,441374,2.05835e+06,8.84911e+07,9.72593e+07,6.5919e+07
544, 46,1.38372e+09,0,3.52953e+08,2.96311e+06,382592,1.81943e+06,8.15395e+07,8.97233e+07,6.06658e+07
545, 46,1.35208e+09,0,3.38365e+08,3.5167e+06,412616,1.94912e+06,8.88785e+07,9.52299e+07,6.62185e+07
546, 46,1.38968e+09,0,3.39718e+08,5.44758e+06,385699,2.39961e+06,1.19292e+08,1.13878e+08,8.45451e+07
547, 46,1.42843e+09,0,3.44443e+08,7.73835e+06,446822,2.41822e+06,1.38786e+08,1.25613e+08,9.61065e+07
548, 46,1.49549e+09,0,3.51958e+08,1.06531e+07,543983,2.78468e+06,1.57495e+08,1.44028e+08,1.10988e+08
549, 46,1.53413e+09,0,3.63942e+08,1.13735e+07,700648,3.42927e+06,1.80037e+08,1.73288e+08,1.30952e+08
550, 46,1.58457e+09,0,3.81871e+08,9.99225e+06,582404,3.11866e+06,1.5494e+08,1.54377e+08,1.14565e+08
551, 46,1.60804e+09,0,3.95382e+08,8.77708e+06,491614,2.79184e+06,1.36074e+08,1.38576e+08,1.01178e+08
552, 46,1.60777e+09,0,4.01688e+08,7.70279e+06,424101,2.51155e+06,1.2096e+08,1.25051e+08,9.06563e+07
553, 47,1.55634e+09,0,4.0189e+08,6.69706e+06,369048,2.265e+06,1.08237e+08,1.12563e+08,8.196e+07
554, 47,1.47325e+09,0,3.92792e+08,5.78286e+06,324442,2.04998e+06,9.76278e+07,1.01807e+08,7.45589e+07
555, 47,1.41439e+09,0,3.84137e+08,4.92894e+06,283201,1.85362e+06,8.85289e+07,9.26981e+07,6.82405e+07
556, 47,1.43672e+09,0,3.80529e+08,4.11091e+06,245764,1.66332e+06,8.16217e+07,8.54422e+07,6.3298e+07
557, 47,1.41237e+09,0,3.74906e+08,4.41919e+06,268663,1.79786e+06,8.88331e+07,9.07005e+07,6.76902e+07
558, 47,1.46307e+09,0,3.77625e+08,9.23335e+06,276115,2.30525e+06,1.16308e+08,1.06932e+08,8.34868e+07
559, 47,1.51652e+09,0,3.80972e+08,1.39763e+07,321661,2.90972e+06,1.36077e+08,1.18856e+08,9.34185e+07
560, 47,1.57234e+09,0,3.95252e+08,2.35808e+07,383368,3.58615e+06,1.60301e+08,1.38126e+08,1.07569e+08
561, 47,1.60749e+09,0,3.99174e+08,4.13722e+07,551347,4.09931e+06,1.83643e+08,1.66829e+08,1.19434e+08
562, 47,1.67488e+09,0,4.00675e+08,3.81527e+07,511258,3.67116e+06,1.5857e+08,1.48231e+08,1.02084e+08
563, 47,1.71418e+09,0,3.97161e+08,3.52962e+07,460629,3.14771e+06,1.40228e+08,1.32266e+08,8.9549e+07
564, 47,1.71273e+09,0,3.87797e+08,3.25122e+07,413170,2.77929e+06,1.25005e+08,1.1883e+08,7.95399e+07
565, 48,1.66016e+09,0,3.76248e+08,2.96591e+07,370150,2.47247e+06,1.12129e+08,1.06995e+08,7.03586e+07
566, 48,1.588e+09,0,3.55876e+08,2.66116e+07,330482,2.20471e+06,1.00608e+08,9.62404e+07,6.28716e+07
567, 48,1.54398e+09,0,3.27724e+08,2.31617e+07,294482,1.96244e+06,9.07406e+07,8.75172e+07,5.66178e+07
568, 48,1.57733e+09,0,3.17023e+08,1.91296e+07,262638,1.73066e+06,8.28038e+07,8.11086e+07,5.16992e+07
569, 48,1.56996e+09,0,3.16152e+08,2.67439e+07,263603,1.79136e+06,9.04641e+07,8.71083e+07,5.66105e+07
570, 48,1.62161e+09,0,3.24143e+08,4.06337e+07,319209,2.30257e+06,1.22038e+08,1.06212e+08,7.71815e+07
571, 48,1.6675e+09,0,3.28364e+08,4.33385e+07,326226,2.51455e+06,1.42689e+08,1.22195e+08,9.13764e+07
572, 48,1.72126e+09,0,3.43399e+08,5.38431e+07,409603,2.72761e+06,1.63704e+08,1.36926e+08,1.09508e+08
573, 48,1.74324e+09,0,3.53633e+08,6.19583e+07,493007,3.26521e+06,1.84222e+08,1.65278e+08,1.29134e+08
574, 48,1.80749e+09,0,3.69576e+08,5.37415e+07,461468,2.94794e+06,1.57707e+08,1.46574e+08,1.10829e+08
575, 48,1.83783e+09,0,3.6994e+08,4.65756e+07,419802,2.65875e+06,1.38099e+08,1.30972e+08,9.68781e+07
576, 48,1.81569e+09,0,3.65644e+08,3.96632e+07,382337,2.41642e+06,1.21986e+08,1.17758e+08,8.55777e+07
577, 49,1.69324e+09,0,3.54798e+08,3.2768e+07,348272,2.20166e+06,1.08871e+08,1.06454e+08,7.63975e+07
578, 49,1.50749e+09,0,3.33854e+08,2.57554e+07,316977,2.00409e+06,9.75625e+07,9.67176e+07,6.86529e+07
579, 49,1.40909e+09,0,3.13007e+08,1.85117e+07,287820,1.82024e+06,8.77438e+07,8.83831e+07,6.20077e+07
580, 49,1.40803e+09,0,3.06908e+08,1.15236e+07,260634,1.63749e+06,8.01232e+07,8.20362e+07,5.72501e+07
581, 49,1.36553e+09,0,3.1648e+08,1.87667e+07,262213,1.87191e+06,8.78533e+07,8.83381e+07,6.15913e+07
582, 49,1.40676e+09,0,3.20416e+08,3.55984e+07,234197,2.42229e+06,1.15712e+08,1.06444e+08,8.08807e+07
583, 49,1.4681e+09,0,3.25991e+08,5.47001e+07,285853,2.90999e+06,1.34588e+08,1.18863e+08,8.80353e+07
584, 49,1.52954e+09,0,3.36251e+08,7.35157e+07,394076,3.42924e+06,1.56226e+08,1.3713e+08,1.0182e+08
585, 49,1.56152e+09,0,3.47221e+08,9.03657e+07,687187,3.93042e+06,1.80477e+08,1.6786e+08,1.20275e+08
586, 49,1.61886e+09,0,3.58897e+08,8.32677e+07,647660,3.56576e+06,1.55637e+08,1.50662e+08,1.04059e+08
587, 49,1.65492e+09,0,3.68821e+08,7.70804e+07,585865,3.17939e+06,1.3656e+08,1.35684e+08,9.16438e+07
588, 49,1.64052e+09,0,3.68807e+08,7.10837e+07,503734,2.85251e+06,1.21418e+08,1.2272e+08,8.14346e+07
589, 50,1.58612e+09,0,3.65509e+08,6.49444e+07,418818,2.54869e+06,1.08825e+08,1.11085e+08,7.24968e+07
590, 50,1.49375e+09,0,3.47067e+08,5.83996e+07,345216,2.28725e+06,9.83453e+07,1.00766e+08,6.52782e+07
591, 50,1.42277e+09,0,3.32253e+08,5.09976e+07,289841,2.03047e+06,8.93316e+07,9.20146e+07,5.90774e+07
592, 50,1.44791e+09,0,3.24564e+08,4.2307e+07,239565,1.80647e+06,8.24164e+07,8.4855e+07,5.44461e+07
593, 50,1.45639e+09,0,3.2054e+08,5.64871e+07,291642,1.98408e+06,8.79338e+07,9.14892e+07,5.80431e+07
594, 50,1.51442e+09,0,3.19498e+08,7.745e+07,394413,2.6961e+06,1.19441e+08,1.12061e+08,7.53955e+07
595, 50,1.58741e+09,0,3.22329e+08,9.00837e+07,461811,2.8514e+06,1.39021e+08,1.2633e+08,8.723e+07
596, 50,1.65833e+09,0,3.44176e+08,1.08139e+08,448953,2.99271e+06,1.64166e+08,1.47708e+08,1.01671e+08
597, 50,1.70665e+09,0,3.58636e+08,1.24701e+08,456064,3.26472e+06,1.88664e+08,1.8207e+08,1.19873e+08
598, 50,1.76626e+09,0,3.70677e+08,1.14123e+08,442827,2.96299e+06,1.57688e+08,1.61054e+08,1.02932e+08
599, 50,1.79434e+09,0,3.7921e+08,1.04496e+08,420440,2.67556e+06,1.35413e+08,1.44465e+08,9.03101e+07
600, 50,1.75729e+09,0,3.80149e+08,9.46123e+07,399035,2.4349e+06,1.18826e+08,1.30136e+08,8.01686e+07
601, 51,1.66677e+09,0,3.7317e+08,8.40705e+07,378341,2.19034e+06,1.05543e+08,1.18017e+08,7.16996e+07
602, 51,1.54044e+09,0,3.58463e+08,7.27671e+07,358072,1.96225e+06,9.45722e+07,1.06698e+08,6.45974e+07
603, 51,1.44859e+09,0,3.41378e+08,6.09034e+07,338335,1.77266e+06,8.5303e+07,9.73529e+07,5.85489e+07
604, 51,1.44861e+09,0,3.35108e+08,5.05065e+07,319249,1.59774e+06,7.84749e+07,8.9756e+07,5.38129e+07
605, 51,1.4474e+09,0,3.35548e+08,6.07531e+07,308770,1.80463e+06,8.45123e+07,9.53447e+07,5.90508e+07
606, 51,1.51041e+09,0,3.38277e+08,7.59051e+07,303919,2.32911e+06,1.12478e+08,1.16122e+08,7.49994e+07
607, 51,1.56949e+09,0,3.41094e+08,9.03767e+07,331695,2.75049e+06,1.29046e+08,1.29971e+08,8.53291e+07
608, 51,1.64776e+09,0,3.4919e+08,9.71847e+07,299202,3.40996e+06,1.50514e+08,1.47465e+08,9.91067e+07
609, 51,1.67344e+09,0,3.60986e+08,1.02767e+08,283111,4.07562e+06,1.71448e+08,1.75789e+08,1.18323e+08
610, 51,1.73753e+09,0,3.76708e+08,8.9079e+07,260654,3.50375e+06,1.4505e+08,1.55099e+08,1.02193e+08
611, 51,1.77874e+09,0,3.87032e+08,7.76072e+07,238018,3.1156e+06,1.25936e+08,1.38328e+08,9.02795e+07
612, 51,1.75688e+09,0,3.90677e+08,6.74698e+07,218694,2.79103e+06,1.10738e+08,1.23779e+08,8.03375e+07
613, 52,1.67899e+09,0,3.83503e+08,5.83982e+07,201251,2.50733e+06,9.82949e+07,1.11268e+08,7.2166e+07
614, 52,1.53781e+09,0,3.70701e+08,5.01998e+07,186702,2.25384e+06,8.80869e+07,1.0051e+08,6.51907e+07
615, 52,1.4505e+09,0,3.5734e+08,4.26585e+07,173091,2.01558e+06,7.96607e+07,9.14136e+07,5.92626e+07
616, 52,1.45642e+09,0,3.52754e+08,3.5614e+07,157974,1.77936e+06,7.28223e+07,8.46244e+07,5.4616e+07
617, 52,1.46445e+09,0,3.54796e+08,3.86846e+07,162856,1.80705e+06,7.9661e+07,9.03921e+07,5.90579e+07
618, 52,1.5038e+09,0,3.54518e+08,5.95889e+07,162604,2.29761e+06,1.06769e+08,1.10426e+08,7.51437e+07
619, 52,1.53687e+09,0,3.5863e+08,8.67199e+07,162945,2.67664e+06,1.24833e+08,1.2292e+08,8.51198e+07
620, 52,1.59381e+09,0,3.66963e+08,1.12224e+08,188555,3.074e+06,1.47097e+08,1.40429e+08,9.71431e+07
621, 52,1.61063e+09,0,3.77014e+08,1.39303e+08,326659,3.40841e+06,1.73436e+08,1.70579e+08,1.13702e+08
622, 52,1.65505e+09,0,3.83915e+08,1.25041e+08,319379,3.04731e+06,1.48964e+08,1.53891e+08,9.88323e+07
623, 52,1.67201e+09,0,3.89916e+08,1.11978e+08,287989,2.77047e+06,1.31155e+08,1.40017e+08,8.7178e+07
624, 52,1.65177e+09,0,3.86684e+08,9.8329e+07,258885,2.5201e+06,1.16757e+08,1.27869e+08,7.79987e+07
625, 53,1.57689e+09,0,3.80196e+08,8.33002e+07,232715,2.2968e+06,1.04553e+08,1.17039e+08,7.02684e+07
626, 53,1.46431e+09,0,3.64057e+08,6.6215e+07,209200,2.09042e+06,9.43772e+07,1.07065e+08,6.36981e+07
